voyageID,captainName,fromPlace,toPlace,voyageStartDate,nationality,shipName
19239,George Hunter,Jamaica,Spithead,1803-05-15,British,Ganges,3rd rate,RN
19240,Samuel Barrington,Jamaica,UK,1754-06-06,British,Crown,,RN
19241,Frederick Watkins,Jamaica,Woolwich,1797-06-30,British,Resource,6th rate,RN
19242,James Tait,Jamaica ,Downs,1807-12-19,British,Chichester,Storeship,RN
19243,Robert Mends,Jamaica Port Royal,Spithead,1802-08-07,British,Nereide,5th rate,RN
19244,J.F. Klomp,Java,Brouwershaven,1845-06-01,Dutch,Anthony,,
19245,James Cook,Java,Cape of Good Hope,1771-01-17,British,Endeavour,Bark,RN
19246,Cornelis van de Stam,Java,Colombo,1755-11-04,Dutch,Akerendam,,VOC
19247,F. Fokkens,Java,Nederland,1841-09-05,Dutch,Anthony,,
19248,,Java,Nederland,1846-11-30,Dutch,Unknown-01,,Marine
19249,J. Hensing,Java,Nederland,1849-10-08,Dutch,Buitenzorg,,MER
19250,F. Schut,Java,Nieuwediep,1851-12-15,Dutch,Walvisch,,
19251,D. Hofker,Java,Rotterdam,1843-10-26,Dutch,Unknown-12,,
19252,,Java,Rotterdam,1849-09-22,Dutch,Unknown-10,,
19253,,Java,Spithead,1786-04-07,British,Asia,,EIC
19254,Paling,Java,Tafelbaai,1838-11-08,Dutch,Boreas,6th Rate,MAR
19255,J.A. de Maas,Java,Texel,1836-10-17,Dutch,Aurora,,
19256,Knoop,Java,Texel,1845-03-12,Dutch,Palembang,Fregat,Marine
19257,John Piere,Java,UK,1750-02-07,British,Sandwich,,EIC
19258,Henry Broadly,Java,UK,1751-12-26,British,True Briton,,EIC
19259,,Java,Willemsoord,1842-03-11,Dutch,Sambre,Fregat,Marine
19260,Henry Churchhill,Java Head,Bristol Channel,1784-04-02,British,Walpole,,EIC
19261,,Java Head,Downs,1771-01-02,British,Earl of Middlesex,,EIC
19262,William Parker,Java Head,Downs,1787-03-04,British,Bridgewater,,EIC
19263,Philip Dundas,Java Head,Downs,1788-02-22,British,Melville Castle,,EIC
19264,Dick Gamage,Java Head,Downs,1789-01-17,British,Belmont,,EIC
19265,Robert Drummond,Java Head,Downs,1790-02-15,British,General Elliot,,EIC
19266,James Tweedale,Java Head,Downs,1803-01-08,British,Perseverence,,EIC
19267,Richard Rawes,Java Head,Downs,1824-01-30,British,Warren Hastings,,EIC
19268,William Barrow,Java Head,Downs,1829-02-01,British,George IV,,EIC
19269,Brodie Hepworth,Java Head,Downs UK,1787-05-10,British,Earl of Mansfield,,EIC
19270,Brodie Hepworth,Java Head,Downs UK,1790-01-10,British,Earl of Mansfield,,EIC
19271,John Patterson,Java Head,Downs UK,1824-01-10,British,Repulse,,EIC
19272,Hugh Scott,Java Head,Downs via St Helena,1816-02-07,British,Ceres,,EIC
19273,Henry Drummond,Java Head,Downs via St Helena,1821-02-15,British,Castle Huntley,,RN
19274,Roger Mainwaring,Java Head,Falmouth,1766-04-02,British,Tilbury,,EIC
19275,Allen Cooper,Java Head,Gravesend,1786-02-03,British,Atlas,,EIC
19276,Henry Drummond,Java Head,Gravesend,1825-01-09,British,Castle Huntley,,EIC
19277,John Paiba,Java Head,London,1788-05-22,British,Lord Walsingham,,EIC
19278,Josiah Pryce,Java Head,Long Reach,1791-02-21,British,Royal Charlotte,,EIC
19279,John Woodmore,Java Head,Long Reach,1791-05-05,British,Earl Talbot,,EIC
19280,John Peighin,Java Head,Madras,1764-05-23,British,Seaford,6th Rate,RN
19281,John Churchill,Java Head,Portsmouth,1793-01-08,British,Walpole,,EIC
19282,Charles Le Blanc,Java Head,Portsmouth,1820-12-14,British,Thames,,EIC
19283,William Hay,Java Head,Spithead,1814-03-27,British,Inglis,,EIC
19284,Edmund Cooke,Java Head,St Helena,1750-01-05,British,Admiral Vernon,,EIC
19285,Charles Foulis,Java Head,St Helena,1751-12-24,British,Lord Anson,,EIC
19286,Thomas Parker,Java Head,St Helena,1755-02-03,British,Princess Augusta,,EIC
19287,Thomas Baddison,Java Head,St Helena,1765-09-01,British,Princess Augusta,,EIC
19288,Roger Fish Palmer,Java Head,St Helena,1768-03-23,British,Vansittart,,EIC
19289,William Hunt,Java Head,St Helena,1769-02-08,British,Tilbury,,EIC
19290,John Cook,Java Head,St Helena,1778-02-24,British,Worcester,,EIC
19291,Josiah Pryce,Java Head,St Helena,1787-01-21,British,Royal Charlotte,,EIC
19292,James Young,Java Head,St Helena,1794-04-19,British,Lord Walsingham,,EIC
19293,William Hay,Java Head,St Helena,1812-02-02,British,Inglis,,EIC
19294,William Hay,Java Head,St Helena,1816-02-11,British,Inglis,,EIC
19295,Thomas Borradaile,Java Head,St Helena,1820-02-10,British,Inglis,,EIC
19296,Samuel Sule,Java Head,St Helena,1823-12-20,British,Inglis,,EIC
19297,Samuel  Sule,Java Head,St Helena,1825-12-09,British,Inglis,,EIC
19298,Puttney Malcolm,Java Head,Trincomale,1798-05-20,British,Fox,5th rate,RN
19299,Thomas Tolson,Java Head,UK,1750-01-01,British,Somerset,,EIC
19300,Robert Jocelyn,Java Head,UK,1762-12-10,British,Seahorse,,RN
19301,William Harington,Java Head,UK,1784-02-09,British,General Coote,,EIC
19302,William Harington,Java Head,UK,1784-05-11,British,General Coote,,EIC
19303,W. Williamson,Java Head,UK,1784-09-07,British,Kent,,EIC
19304,Peter Douglas,Java Head,UK,1788-03-28,British,Queen,,EIC
19305,James Baldwin,Java Head,UK,1789-03-24,British,General Coote,,EIC
19306,John Allen,Java Head ,St Helena,1769-01-26,British,Clive,,EIC
19307,Joseph Dudman ,Java Head ,St Helena,1828-02-17,British,Inglis,,EIC
19308,James Halliburton,Java Head via St Helena,Downs UK,1815-03-10,British,Glatton,,EIC
19309,,Jersey,Nova Scotia,1777-04-06,British,Active,5th rate,RN
19310,John Allen,Joanna,Madras,1765-09-06,British,Clive,,EIC
19311,Thomas Newnham,Johanna,Bombay,1782-08-17,British,Defence,3rd rate ,RN
19312,Erasmus Gower,Johanna,Madras,1782-07-12,British,Medea,6th Rate,RN
19313,James Alms,Johanna,Moubat,1781-09-25,British,Monmouth,3rd Rate,RN
19314,J Gell,Johanna,Nagapatam,1781-09-01,British,Monarca,3rd Rate,RN
19315,Jacobus Arkenbout,Kaap de Goede Hoop,Amsterdam,1794-04-20,Dutch,Dregterlandt,,VOC
19316,,Kaap de Goede Hoop,Batavia,1770-05-03,Dutch,Westerveld,,VOC
19317,Jacobus Arkenbout,Kaap de Goede Hoop,Batavia,1787-07-01,Dutch,Goede Intentie,Hoekerschip,VOC
19318,Wm. Smalt,Kaap de Goede Hoop,Batavia,1802-10-12,Dutch,Rendier,O.I. Schip,MER
19319,W.L. Veerman,Kaap de Goede Hoop,Batavia,1816-01-09,Dutch,Admiraal Evertsen,,ADM
19320,J. Boelen,Kaap de Goede Hoop,Batavia,1821-09-12,Dutch,Delphina,,
19321,,Kaap de Goede Hoop,Batavia,1832-03-22,Dutch,Meermin,,ADM
19322,W.A. Lans,Kaap de Goede Hoop,Batavia,1838-11-28,Dutch,Nehalennia,Fregat,MAR
19323,Van der Plaat,Kaap de Goede Hoop,Batavia,1839-11-27,Dutch,Nehalennia,Fregat,Marine
19324,Limburg Stirum,Kaap de Goede Hoop,Batavia,1844-04-02,Dutch,Haay,Brik,Marine
19325,C. Abrahams jr.,Kaap de Goede Hoop,Batavia,1850-07-21,Dutch,Amicitia,,
19326,J. Poort,Kaap de Goede Hoop,Batavia,1851-11-19,Dutch,Mercator,Bark,
19327,P.J. Boursse Wils,Kaap de Goede Hoop,Batavia,1852-08-04,Dutch,Jacoba,,
19328,Pieter Clement,Kaap de Goede Hoop,Bay of Bengal,1767-04-13,Dutch,Scholtenburg,,VOC
19329,,Kaap de Goede Hoop,De eilanden Dina en Maarseveen,1699-03-31,Dutch,Wesel,Galjoot,VOC
19330,C.L. M_ller,Kaap de Goede Hoop,Europa,1796-12-09,Dutch,Geertruida,Oorlogsschip,MAR
19331,Engelbertus Lucas,Kaap de Goede Hoop,Hellevoetsluis,1789-03-23,Dutch,Scipio,Fregat,ADM
19332,,Kaap de Goede Hoop,Hellevoetsluis,1789-04-11,Dutch,Ceres,,ADM
19333,Jacobus Arkenbout,Kaap de Goede Hoop,Kopenhagen,1798-03-08,Danish,Kroonprincesse Maria,,OIC
19334,,Kaap de Goede Hoop,Nederland,1773-03-05,Dutch,Botland,,VOC
19335,Gerardus Oosthuis,Kaap de Goede Hoop,Nederland,1786-04-22,Dutch,Wassenaar,,ADM
19336,P.A. Heybeek,Kaap de Goede Hoop,Noorwegen,1795-05-20,Dutch,Scipio,Fregat,MAR
19337,Cornelus D Wit,Kaap de Goede Hoop,St Helena,1786-09-25,Dutch,Juno,Fregat,ADM
19338,,Kaap de Goede Hoop,Texel,1821-12-18,Dutch,Irene,Brik,MAR
19339,Hilde Hendriksz Hoek,Kaap de Goede Hoop,Vlissingen,1750-08-01,Dutch,Hercules,,VOC
19340,H. Porwater,Kaap de Goede Hoop,Vlissingen,1750-08-01,Dutch,Hercules,,VOC
19341,W. Courrech,Kaap de Goede Hoop via O. Indie,Batavia,1803-02-15,Dutch,Bato,,MAR
19342,Cornelis Maarschalk,Kaap Lahoe,Middelburg,1752-03-09,Dutch,Philadelphia,,MCC
19343,P. van Hoogwerff,Kaap Noord,Fort Amsterdam,1770-01-07,Dutch,Castor,Fregat,ADM
19344,Jacob Pieter van Braam,Kaapstad,Batavia,1783-12-02,Dutch,Utrecht,Fregat,ADM
19345,J.H. Dibbetz,Kaapstad,Batavia,1803-02-02,Dutch,Vrede,,MAR
19346,De Berger,Kaapstad,Batavia,1841-02-16,Dutch,Argo,5th rate,Marine
19347,C.D. Hartman,Kaapstad,Bergen,1803-07-04,Dutch,Spion,,MAR
19348,A. van Dalen,Kaapstad,Nederland,1824-02-11,Dutch,Arend,,ADM
19349,P. Vis,Kaapstad,Rotterdam,1833-04-20,Dutch,Neerlands Koning,,
19350,Jacobus Boelen,Kauai,Macao,1828-03-11,Dutch,Wilhelmina en Maria,Fregatschip,MER
19351,Puttney Malcolm,Kedgeree,Madras,1797-03-27,British,Fox,5th rate,RN
19352,George Farmer,Kedgeree,Malacca,1776-07-21,British,Seahorse,,RN
19353,,Kedgeree,Northfleet,1752-03-05,British,Duke of Dorset,,EIC
19354,Thomas Frognall,Kedgeree,Northfleet,1752-03-05,British,Duke of Dorset,,EIC
19355,Samuel Hood Linzee,Kedgeree,Pinang,1798-05-08,British,LOiseau,5th rate,RN
19356,Mungo Gilmore,Kedgeree,St Helena,1801-04-11,British,Aurora,,EIC
19357,,Kegerree,Northfleet,1752-03-05,British,Duke of Dorset,,EIC
19358,F.C. Cars,Kema,Makassar,1852-08-13,Dutch,Ternate,,
19359,G. Dixon,King Georges Sound,Hawaiian Islands,1787-08-09,British,Queen Charlotte,,
19360,Joseph Mead,Kingsale,Gibraltar,1757-09-23,British,Crown,,RN
19361,Francis Samuel Drake,Kinsale,Carolina,1757-07-01,British,Falkland,4th Rate,RN
19362,,Kinsale,Churchill,1766-06-25,British,Prince Rupert,,Hudson Bay Company
19363,John Gell,Kinsale,Halifax,1778-07-25,British,Thetis,5th Rate,RN
19364,John Gell,Kinsale ,Halifax,1778-07-25,British,Thetis,5th Rate,RN
19365,Thomas Hankenson,Kinsale (Eire),Madeira,1752-07-07,British,Badger,Snow,RN
19366,Henry Speke,Kinsale Road,Madeira,1754-03-25,British,Kent,,RN
19367,A. van der Harst,Kust van Guinea,Pampus,1854-08-29,Dutch,Gouverneur Elsevier,,
19368,M. De la Rochefoucault,la Barbade,Brest,1753-07-05,French,LAquillon,,
19369,Cayetano Ant_nez,La Corua,Montevideo,1767-12-15,Spanish,LA PRINCESA,FRAGATA,
19370,Cayetano Antunez,La Corua,Montevideo,1767-12-15,Spanish,LA PRINCESA,FRAGATA,
19371,Jos de Merino,La Corua,Montevideo,1768-02-25,Spanish,El Patagon,Paquebot,
19372,Manuel Mndez,La Corua,Montevideo,1768-06-15,Spanish,San Fernando,Paquebot,
19373,Andrs Vlez,La Corua,Montevideo,1768-09-17,Spanish,El Gallego,Paquebot,
19374,Cayetano Antunez,La Corua,Montevideo,1768-12-21,Spanish,LA PRINCESA,FRAGATA,
19375,Jos Francisco Becerra,La Corua,Montevideo,1769-07-04,Spanish,El Gallego,Paquebot,
19376,Andrs Vlez,La Corua,Montevideo,1769-09-15,Spanish,San Fernando,Paquebot,
19377,Cayetano Ant_nez,La Corua,Montevideo,1769-12-18,Spanish,PRINCIPE,Fragata correo,
19378,Manuel Mndez,La Corua,Montevideo,1770-02-17,Spanish,LA PRINCESA,FRAGATA,
19379,Francisco de Larrea,La Corua,Montevideo,1770-06-15,Spanish,El Grimaldi,Paquebot,
19380,Pedro de Llanos,La Corua,Montevideo,1770-09-19,Spanish,El Patagon,Paquebot,
19381,Cayetano Ant_nez,La Corua,Montevideo,1770-12-17,Spanish,PRINCIPE,Fragata correo,
19382,Andrs Vlez,La Corua,Montevideo,1771-02-17,Spanish,San Fernando,Paquebot,
19383,Juan Antonio Gonzlez,La Corua,Montevideo,1771-06-15,Spanish,La Cantabria,Fragata correo,
19384,Francisco de Llanos,La Corua,Montevideo,1771-08-15,Spanish,El Grimaldi,Paquebot,
19385,Cayetano Ant_nez,La Corua,Montevideo,1771-12-21,Spanish,PRINCIPE,Fragata correo,
19386,Andrs Vlez,La Corua,Montevideo,1772-02-15,Spanish,El Patagon,Paquebot,
19387,,La Corua,Montevideo,1772-04-17,Spanish,San Fernando,Paquebot,
19388,Pedro de Llanos,La Corua,Montevideo,1772-10-16,Spanish,La Diana,Fragata correo,
19389,Andrs Vlez,La Corua,Montevideo,1772-12-15,Spanish,PRINCIPE,Fragata correo,
19390,Manuel de Abona,La Corua,Montevideo,1772-12-15,Spanish,PRINCIPE,Fragata correo,
19391,Jos de Merino,La Corua,Montevideo,1773-02-16,Spanish,San Fernando,Paquebot,
19392,Manuel de Abona,La Corua,Montevideo,1773-04-17,Spanish,LA PRINCESA,FRAGATA,
19393,Mateo de Urcullu,La Corua,Montevideo,1773-06-15,Spanish,El Patagon,Paquebot,
19394,Pedro de Llanos,La Corua,Montevideo,1773-08-17,Spanish,La Diana,Fragata correo,
19395,Juan A Gonzlez,La Corua,Montevideo,1773-10-15,Spanish,Infanta,Fragata correo,
19396,Antonio de la Cuadra,La Corua,Montevideo,1774-01-01,Spanish,Diligencia,,
19397,Jos de Merino,La Corua,Montevideo,1774-02-19,Spanish,San Fernando,Paquebot,
19398,Manuel de Abona,La Corua,Montevideo,1774-04-16,Spanish,LA PRINCESA,FRAGATA,
19399,Andrs Vlez,La Corua,Montevideo,1774-06-17,Spanish,El Patagon,Paquebot,
19400,Pedro de Llanos,La Corua,Montevideo,1774-08-16,Spanish,La Diana,Fragata correo,
19401,Juan A Gonzlez,La Corua,Montevideo,1774-10-18,Spanish,Infanta,Fragata correo,
19402,Juan A Gonzlez,La Corua,Montevideo,1774-10-19,Spanish,Infanta,Fragata correo,
19403,Antonio de la Cuadra,La Corua,Montevideo,1774-12-18,Spanish,Diligencia,,
19404,Jos de Merino,La Corua,Montevideo,1775-02-18,Spanish,San Fernando,Paquebot,
19405,Jos Antonio de Llanos,La Corua,Montevideo,1775-04-15,Spanish,La Cantabria,Fragata correo,
19406,Francisco de Llanos,La Corua,Montevideo,1775-06-16,Spanish,El Patagon,Paquebot,
19407,Juan Antonio Gonzlez,La Corua,Montevideo,1775-08-18,Spanish,La Diana,Fragata correo,
19408,Jos Rodr_guez Sol_s,La Corua,Montevideo,1775-10-15,Spanish,Infanta,Fragata correo,
19409,Andrs Vlez,La Corua,Montevideo,1775-12-16,Spanish,Diligencia,,
19410,Jos de Merino,La Corua,Montevideo,1776-03-01,Spanish,San Fernando,Paquebot,
19411,Jos Antonio de Llanos,La Corua,Montevideo,1776-04-17,Spanish,La Cantabria,Fragata correo,
19412,Francisco de Llanos,La Corua,Montevideo,1776-06-16,Spanish,La Diana,Fragata correo,
19413,Jos de las Casas,La Corua,Montevideo,1776-07-20,Spanish,El Quiros,Fragata correo,
19414,Andrs Vlez,La Corua,Montevideo,1776-08-16,Spanish,Diligencia,,
19415,Jos Rodr_guez Sol_s,La Corua,Montevideo,1776-10-19,Spanish,Infanta,Fragata correo,
19416,Luis Antonio de Musquez,La Corua,Montevideo,1777-02-21,Spanish,La Cantabria,Fragata correo,
19417,Francisco de Llanos,La Corua,Montevideo,1777-04-20,Spanish,El Grimaldi,Paquebot,
19418,Juan Antonio Gonzlez,La Corua,Montevideo,1777-06-18,Spanish,La Diana,Fragata correo,
19419,Jos de Santelices,La Corua,Montevideo,1777-08-15,Spanish,Diligencia,,
19420,Jos Antonio de Llanos,La Corua,Montevideo,1777-10-21,Spanish,LA PRINCESA,FRAGATA,
19421,Manuel de Abona,La Corua,Montevideo,1777-12-20,Spanish,San Fernando,Paquebot,
19422,Manuel de Abona,La Corua,Montevideo,1778-01-07,Spanish,El Tucuman,Fragata correo,
19423,Manuel Fernndez Trelles,La Corua,Montevideo,1778-04-19,Spanish,La Cantabria,Fragata correo,
19424,Francisco de Llanos,La Corua,Montevideo,1778-06-19,Spanish,La Diana,Fragata correo,
19425,Mateo de Urcullu,La Corua,Montevideo,1778-08-21,Spanish,Diligencia,,
19426,Juan Antonio Gonzlez,La Corua,Montevideo,1778-10-21,Spanish,LA PRINCESA,FRAGATA,
19427,Jos de Merino,La Corua,Montevideo,1778-12-20,Spanish,Infanta,Fragata correo,
19428,Francisco de Llanos,La Corua,Montevideo,1779-04-20,Spanish,La Cantabria,Fragata correo,
19429,Manuel de Abona,La Corua,Montevideo,1779-06-04,Spanish,Tenerife,Paquebot,
19430,Antonio Albuerne,La Corua,Montevideo,1779-06-17,Spanish,El Grimaldi,Paquebot,
19431,Jos de las Casas,La Corua,Montevideo,1780-02-14,Spanish,CORTES,Fragata correo,
19432,Vicente de Uraga,La Corua,Montevideo,1780-05-24,Spanish,El Real Carlos,Paquebot,
19433,Francisco Antonio Abello,La Corua,Montevideo,1780-08-21,Spanish,San Fernando,Paquebot,
19434,Jos de Santalices,La Corua,Montevideo,1780-11-26,Spanish,PRINCIPE,Fragata correo,
19435,Manuel Fernandez Trelles,La Corua,Montevideo,1781-07-13,Spanish,San Pedro y San Pablo,Fragata Correo,
19436,Juan Antonio Gonzlez,La Corua,Montevideo,1782-01-13,Spanish,Tenerife,Paquebot,
19437,Jos de Santalices ,La Corua,Montevideo,1784-02-24,Spanish,Diligencia,,
19438,Manuel Fernndez Trelles,La Corua,Montevideo,1785-02-18,Spanish,Maria Magdalena,FRAGATA,
19439,Francisco de Llanos,La Corua,Montevideo,1785-08-18,Spanish,La Cantabria,Fragata correo,
19440,Manuel de Abona,La Corua,Montevideo,1785-10-19,Spanish,EL AGUILA,FRAGATA/ CORREO,
19441,Juan A. Gonzlez,La Corua,Montevideo,1786-02-19,Spanish,Infanta,Fragata correo,
19442,Ignacio Prez,La Corua,Montevideo,1786-04-19,Spanish,El Patagon,Paquebot,
19443,Pedro del Barco,La Corua,Montevideo,1786-08-19,Spanish,LA PRINCESA,FRAGATA,
19444,Jacinto de Vargas Machuca,La Corua,Montevideo,1786-10-21,Spanish,La Cantabria,Fragata correo,
19445,Juan Tutzo,La Corua,Montevideo,1787-02-18,Spanish,Infanta,Fragata correo,
19446,Manuel Fernndez Trelles,La Corua,Montevideo,1787-06-17,Spanish,Maria Magdalena,FRAGATA,
19447,Juan Antonio Gonzlez,La Corua,Montevideo,1788-03-01,Spanish,Infanta,Fragata correo,
19448,Manuel Fernndez Trelles,La Corua,Montevideo,1788-03-01,Spanish,Infanta,Fragata correo,
19449,Manuel Fernndez Trelles,La Corua,Montevideo,1788-05-06,Spanish,EL AGUILA,FRAGATA/ CORREO,
19450,Francisco Antonio Abello,La Corua,Montevideo,1788-12-18,Spanish,EL AGUILA,FRAGATA/ CORREO,
19451,Juan Tuxzo,La Corua,Montevideo,1789-01-01,Spanish,EL PIZARRO,Fragata Correo,
19452,Juan Antonio Gonzlez,La Corua,Montevideo,1789-02-21,Spanish,Infanta,Fragata correo,
19453,Manuel Fernndez Trelles,La Corua,Montevideo,1789-04-15,Spanish,EL COLON 2?,Fragata correo,
19454,Juan Tutzo,La Corua,Montevideo,1789-10-21,Spanish,La Cantabria,Fragata correo,
19455,Mart_n Bad_a,La Corua,Montevideo,1789-12-21,Spanish,La Diana,Fragata correo,
19456,Luis Antonio Musquez,La Corua,Montevideo,1790-02-18,Spanish,EL AGUILA,FRAGATA/ CORREO,
19457,Luis Antonio Musquez,La Corua,Montevideo,1792-08-21,Spanish,LA PRINCESA,FRAGATA,
19458,Pedro del Barco,La Corua,Montevideo,1793-02-21,Spanish,EL AGUILA,FRAGATA/ CORREO,
19459,Jos Suarez Quir_s,La Corua,Montevideo,1794-02-27,Spanish,Infanta,Fragata correo,
19460,Luis de Videgaray,La Corua,Montevideo,1794-08-21,Spanish,EL PIZARRO,Fragata Correo,
19461,Pedro del Barco,La Corua,Montevideo,1795-06-19,Spanish,El Rey,Fragata correo,
19462,Luis de Videgaray,La Corua,Montevideo,1796-03-05,Spanish,El Patagon,Paquebot,
19463,Manuel Fernndez Trelles,La Corua,Montevideo,1796-04-18,Spanish,La Cantabria,Fragata correo,
19464,Juan Manuel  de las Cagigas,La Corua,Montevideo,1797-06-17,Spanish,CORTES,Fragata correo,
19465,Juan Manuel de las Cagigas,La Corua,Montevideo,1797-06-17,Spanish,CORTES,Fragata correo,
19466,FERNANDO DE MIERA,LA CORUA,CDIZ,1780-05-17,Spanish,DESCONOCIDO-25,,
19467,,LA CORUA,LA HABANA,1764-12-01,Spanish,EL PIZARRO,Fragata Correo,
19468,,LA CORUA,LA HABANA,1765-02-04,Spanish,EL GALLEGO,BERGANTIN,
19469,,LA CORUA,LA HABANA,1765-04-07,Spanish,EL REY,PAQUEBOTE,
19470,,LA CORUA,LA HABANA,1765-05-03,Spanish,PRINCIPE,Fragata correo,
19471,,LA CORUA,LA HABANA,1765-05-31,Spanish,EL COLON,PAQUEBOTE,
19472,,LA CORUA,LA HABANA,1765-08-02,Spanish,EL GRIMALDI,PAQUEBOTE,
19473,,LA CORUA,LA HABANA,1765-09-01,Spanish,CORTES,Fragata correo,
19474,,LA CORUA,LA HABANA,1765-11-02,Spanish,EL GALLEGO,BERGANTIN,
19475,,LA CORUA,LA HABANA,1765-12-17,Spanish,EL REY,PAQUEBOTE,
19476,,LA CORUA,LA HABANA,1766-02-03,Spanish,PRINCIPE,Fragata correo,
19477,,LA CORUA,LA HABANA,1766-03-11,Spanish,EL COLON,PAQUEBOTE,
19478,,LA CORUA,LA HABANA,1766-04-05,Spanish,EL GRIMALDI,PAQUEBOTE,
19479,,LA CORUA,LA HABANA,1766-07-02,Spanish,EL REY,PAQUEBOTE,
19480,,LA CORUA,LA HABANA,1766-09-01,Spanish,PRINCIPE,Fragata correo,
19481,,LA CORUA,LA HABANA,1766-10-10,Spanish,EL COLON,PAQUEBOTE,
19482,,LA CORUA,LA HABANA,1766-11-02,Spanish,EL GRIMALDI,PAQUEBOTE,
19483,,LA CORUA,LA HABANA,1766-12-08,Spanish,CORTES,Fragata correo,
19484,,LA CORUA,LA HABANA,1767-01-06,Spanish,EL PIZARRO,Fragata Correo,
19485,,LA CORUA,LA HABANA,1767-02-16,Spanish,EL MAGALLANES,PAQUEBOTE,
19486,,LA CORUA,LA HABANA,1767-03-07,Spanish,EL REY,PAQUEBOTE,
19487,,LA CORUA,LA HABANA,1767-05-01,Spanish,EL COLON,PAQUEBOTE,
19488,,LA CORUA,LA HABANA,1767-06-02,Spanish,EL GRIMALDI,PAQUEBOTE,
19489,,LA CORUA,LA HABANA,1767-08-01,Spanish,EL PIZARRO,Fragata Correo,
19490,,LA CORUA,LA HABANA,1767-10-02,Spanish,EL REY,PAQUEBOTE,
19491,,LA CORUA,LA HABANA,1767-12-01,Spanish,EL COLON,PAQUEBOTE,
19492,,LA CORUA,LA HABANA,1768-01-03,Spanish,EL GALLEGO,BERGANTIN,
19493,,LA CORUA,LA HABANA,1768-02-01,Spanish,CORTES,Fragata correo,
19494,,LA CORUA,LA HABANA,1768-04-01,Spanish,PRINCIPE,Fragata correo,
19495,,LA CORUA,LA HABANA,1768-07-01,Spanish,EL COLON,PAQUEBOTE,
19496,,LA CORUA,LA HABANA,1768-11-01,Spanish,EL REY,PAQUEBOTE,
19497,,LA CORUA,LA HABANA,1769-03-04,Spanish,EL COLON,PAQUEBOTE,
19498,,LA CORUA,LA HABANA,1769-06-02,Spanish,EL REY,PAQUEBOTE,
19499,,LA CORUA,LA HABANA,1769-09-01,Spanish,EL COLON,PAQUEBOTE,
19500,,LA CORUA,LA HABANA,1769-11-01,Spanish,EL REY,PAQUEBOTE,
19501,,LA CORUA,LA HABANA,1770-02-03,Spanish,EL PATAGON,PAQUEBOTE,
19502,,LA CORUA,LA HABANA,1770-03-03,Spanish,EL COLON,PAQUEBOTE,
19503,,LA CORUA,LA HABANA,1770-08-01,Spanish,EL REY,PAQUEBOTE,
19504,,LA CORUA,LA HABANA,1770-09-28,Spanish,EL COLON,PAQUEBOTE,
19505,,LA CORUA,LA HABANA,1771-03-05,Spanish,EL REY,PAQUEBOTE,
19506,,LA CORUA,LA HABANA,1771-05-01,Spanish,EL COLON,PAQUEBOTE,
19507,,LA CORUA,LA HABANA,1771-12-01,Spanish,EL COLON,PAQUEBOTE,
19508,,LA CORUA,LA HABANA,1772-04-03,Spanish,CORTES,Fragata correo,
19509,,LA CORUA,LA HABANA,1772-05-01,Spanish,EL REY,PAQUEBOTE,
19510,,LA CORUA,LA HABANA,1772-07-01,Spanish,EL COLON,PAQUEBOTE,
19511,,LA CORUA,LA HABANA,1772-11-01,Spanish,EL PATAGON,PAQUEBOTE,
19512,,LA CORUA,LA HABANA,1772-12-03,Spanish,CORTES,Fragata correo,
19513,,LA CORUA,LA HABANA,1773-01-02,Spanish,EL MAGALLANES,PAQUEBOTE,
19514,,LA CORUA,LA HABANA,1773-03-03,Spanish,EL REY,PAQUEBOTE,
19515,,LA CORUA,LA HABANA,1773-04-01,Spanish,EL COLON,PAQUEBOTE,
19516,,LA CORUA,LA HABANA,1773-06-01,Spanish,EL GRIMALDI,PAQUEBOTE,
19517,,LA CORUA,LA HABANA,1773-09-01,Spanish,EL REY,PAQUEBOTE,
19518,,LA CORUA,LA HABANA,1773-10-01,Spanish,EL COLON,PAQUEBOTE,
19519,,LA CORUA,LA HABANA,1773-11-01,Spanish,PRINCIPE,Fragata correo,
19520,,LA CORUA,LA HABANA,1774-02-05,Spanish,EL GRIMALDI,PAQUEBOTE,
19521,,LA CORUA,LA HABANA,1774-03-02,Spanish,EL REY,PAQUEBOTE,
19522,,LA CORUA,LA HABANA,1774-04-05,Spanish,EL COLON,PAQUEBOTE,
19523,,LA CORUA,LA HABANA,1774-09-02,Spanish,EL GRIMALDI,PAQUEBOTE,
19524,,LA CORUA,LA HABANA,1774-10-02,Spanish,EL REY,PAQUEBOTE,
19525,,LA CORUA,LA HABANA,1774-11-30,Spanish,EL COLON,PAQUEBOTE,
19526,,LA CORUA,LA HABANA,1775-01-02,Spanish,PRINCIPE,Fragata correo,
19527,,LA CORUA,LA HABANA,1775-04-01,Spanish,EL PIZARRO,Fragata Correo,
19528,,LA CORUA,LA HABANA,1775-05-02,Spanish,EL GRIMALDI,PAQUEBOTE,
19529,,LA CORUA,LA HABANA,1775-07-01,Spanish,EL REY,PAQUEBOTE,
19530,,LA CORUA,LA HABANA,1775-10-07,Spanish,EL PIZARRO,Fragata Correo,
